timestamp,AAPL,MSFT,NVDA,AMZN,GOOGL,META,BRK-B,TSLA,LVMUY,JPM
2024-06-21,206.79498291015625,447.17724609375,126.53881072998047,189.0800018310547,178.98048400878906,493.47100830078125,409.6199951171875,183.00999450683594,153.38999938964844,191.85061645507812
2024-06-24,207.4427947998047,445.0794677734375,118.08090209960938,185.57000732421875,178.5719451904297,497.590087890625,413.9800109863281,182.5800018310547,155.36000061035156,194.37213134765625
2024-06-25,208.36968994140625,448.3404541015625,126.05892181396484,186.33999633789062,183.36456298828125,509.2491760253906,410.9700012207031,187.35000610351562,158.6699981689453,193.5804901123047
2024-06-26,212.5356903076172,449.54345703125,126.36885833740234,193.61000061035156,183.21510314941406,511.7624816894531,410.260009765625,196.3699951171875,155.52999877929688,192.95497131347656
2024-06-27,213.3828582763672,450.2294921875,123.95944213867188,197.85000610351562,184.73956298828125,518.1854248046875,407.95001220703125,197.4199981689453,153.13999938964844,194.65554809570312
2024-06-28,209.9144744873047,444.3636474609375,123.50955963134766,193.25,181.49134826660156,502.8860168457031,406.79998779296875,197.8800048828125,153.35000610351562,197.67550659179688
2024-07-01,216.02395629882812,454.0870361328125,124.26937866210938,197.1999969482422,182.32830810546875,503.34478759765625,405.19000244140625,209.86000061035156,153.2899932861328,200.793212890625
2024-07-02,219.53216552734375,456.62225341796875,122.6397705078125,200.0,184.5701904296875,508.1520690917969,407.1000061035156,231.25999450683594,153.5,204.09661865234375
2024-07-03,220.80789184570312,458.1036376953125,128.24839782714844,197.58999633789062,185.14810180664062,508.6108703613281,405.7699890136719,246.38999938964844,154.5500030517578,203.95977783203125
2024-07-05,225.5818328857422,464.8543395996094,125.79899597167969,200.0,189.9108123779297,538.4815673828125,411.1700134277344,251.52000427246094,155.8699951171875,201.25721740722656
2024-07-08,227.056884765625,463.5419921875,128.16839599609375,199.2899932861328,188.34646606445312,527.9196166992188,409.0799865722656,252.94000244140625,150.66000366210938,201.6306610107422
2024-07-09,227.9139862060547,456.8807678222656,131.34764099121094,199.33999633789062,188.29664611816406,528.5978393554688,410.5199890136719,262.3299865722656,148.33999633789062,204.04823303222656
2024-07-10,232.1995849609375,463.55194091796875,134.87677001953125,199.7899932861328,190.48870849609375,533.275390625,413.7900085449219,263.260009765625,151.52000427246094,204.2152862548828
2024-07-11,226.80772399902344,452.06878662109375,127.36861419677734,195.0500030517578,184.89898681640625,511.3436279296875,418.7799987792969,241.02999877929688,154.1300048828125,203.87132263183594
2024-07-12,229.76776123046875,450.9254150390625,129.2081756591797,194.49000549316406,184.4008026123047,497.5502014160156,424.44000244140625,248.22999572753906,158.52999877929688,201.40463256835938
2024-07-15,233.61483764648438,451.3330383300781,128.40835571289062,192.72000122070312,185.8555145263672,494.84735107421875,434.4200134277344,252.63999938964844,153.32000732421875,206.42648315429688
2024-07-16,234.033447265625,446.9187316894531,126.32886505126953,193.02000427246094,183.25494384765625,488.4942321777344,438.8999938964844,256.55999755859375,151.60000610351562,209.9348907470703
2024-07-17,228.1133270263672,440.9534606933594,117.96092987060547,187.92999267578125,180.36544799804688,460.7677307128906,445.6099853515625,248.5,150.80999755859375,213.12881469726562
2024-07-18,223.42906188964844,437.8216857910156,121.0601577758789,183.75,177.0474853515625,474.5910949707031,441.82000732421875,249.22999572753906,150.4499969482422,206.357666015625
2024-07-19,223.55862426757812,434.5805358886719,117.90094757080078,183.1300048828125,177.017578125,475.52862548828125,434.4700012207031,239.1999969482422,148.0,206.1611328125
2024-07-22,223.20980834960938,440.3768615722656,123.50955963134766,182.5500030517578,181.01309204101562,486.11053466796875,435.9800109863281,251.50999450683594,152.19000244140625,206.65249633789062
2024-07-23,224.25628662109375,442.2757873535156,122.5597915649414,186.41000366210938,181.1326446533203,487.3971252441406,434.010009765625,246.3800048828125,146.16000366210938,206.70162963867188
2024-07-24,217.80795288085938,426.4180908203125,114.22184753417969,180.8300018310547,172.0057830810547,460.0496520996094,432.79998779296875,215.99000549316406,141.97999572753906,204.9916534423828
2024-07-25,216.76148986816406,415.97882080078125,112.25233459472656,179.85000610351562,166.6751251220703,452.21044921875,433.2900085449219,220.25,142.83999633789062,205.07028198242188
2024-07-26,217.2299041748047,422.8090515136719,113.03213500976562,182.5,166.39613342285156,464.46795654296875,437.6600036621094,219.8000030517578,144.27999877929688,208.5786895751953
2024-07-29,217.50897216796875,424.2606201171875,111.5625,183.1999969482422,168.9169921875,464.4779052734375,438.30999755859375,232.10000610351562,142.2899932861328,207.21267700195312
2024-07-30,218.0670928955078,420.4726867675781,103.7044448852539,181.7100067138672,169.6742401123047,461.9645690917969,441.260009765625,222.6199951171875,140.8300018310547,211.47781372070312
2024-07-31,221.3361053466797,415.9291076660156,116.99115753173828,186.97999572753906,170.91969299316406,473.57379150390625,438.5,232.07000732421875,140.44000244140625,209.1290283203125
2024-08-01,217.62857055664062,414.6962585449219,109.18309783935547,184.07000732421875,170.1425323486328,496.4231872558594,431.80999755859375,216.86000061035156,137.9199981689453,204.37254333496094
2024-08-02,219.12353515625,406.1261901855469,107.24356079101562,167.89999389648438,166.057373046875,486.84857177734375,428.3599853515625,207.6699981689453,138.2100067138672,195.70468139648438
2024-08-05,208.5690155029297,392.86334228515625,100.42524719238281,161.02000427246094,158.6741485595703,474.471435546875,413.7200012207031,198.8800048828125,136.36000061035156,191.53781127929688
2024-08-06,206.5358428955078,397.29754638671875,104.22431182861328,161.92999267578125,157.71762084960938,492.7828369140625,422.1400146484375,200.63999938964844,136.1300048828125,196.88397216796875
2024-08-07,209.1171875,396.1243591308594,98.88563537597656,162.77000427246094,158.36526489257812,487.62652587890625,427.0199890136719,191.75999450683594,135.52999877929688,196.94293212890625
2024-08-08,212.59547424316406,400.3597412109375,104.94413757324219,165.8000030517578,161.444091796875,508.28173828125,431.5400085449219,198.83999633789062,138.5,200.53981018066406
2024-08-09,215.51568603515625,403.6704406738281,104.72418975830078,166.94000244140625,163.0781707763672,516.4002075195312,431.6700134277344,200.0,139.0,202.24978637695312
2024-08-12,217.0522918701172,404.4559020996094,108.9931411743164,166.8000030517578,161.7031707763672,514.5850219726562,430.3900146484375,197.49000549316406,138.72000122070312,202.63307189941406
2024-08-13,220.78407287597656,411.6142272949219,116.11138153076172,170.22999572753906,163.56640625,527.1416625976562,432.4100036621094,207.8300018310547,140.14999389648438,204.35287475585938
2024-08-14,221.23309326171875,414.4477233886719,118.05091094970703,170.10000610351562,159.79010009765625,525.3663940429688,438.4700012207031,201.3800048828125,142.16000366210938,206.6132049560547
2024-08-15,224.22650146484375,419.34808349609375,122.8297348022461,177.58999633789062,160.7167510986328,535.908447265625,440.8399963378906,214.13999938964844,144.27999877929688,207.90060424804688
2024-08-16,225.5535888671875,416.7983093261719,124.54930114746094,177.05999755859375,162.37074279785156,526.0245971679688,444.510009765625,216.1199951171875,145.36000061035156,210.2788543701172
2024-08-19,225.39393615722656,419.8460998535156,129.9679718017578,178.22000122070312,166.0673370361328,527.8797607421875,448.7699890136719,222.72000122070312,149.60000610351562,211.7333221435547
2024-08-20,226.0125732421875,423.10302734375,127.21864318847656,178.8800048828125,166.5754852294922,525.33642578125,448.3599853515625,221.10000610351562,150.72999572753906,210.8193817138672
2024-08-21,225.90280151367188,422.4456787109375,128.46835327148438,180.11000061035156,165.2502899169922,533.744140625,446.6000061035156,223.27000427246094,151.57000732421875,210.8979949951172
2024-08-22,224.03692626953125,413.8899841308594,123.70951080322266,176.1300048828125,163.2077178955078,530.522705078125,449.0299987792969,210.66000366210938,149.85000610351562,212.89297485351562
2024-08-23,226.3418426513672,415.1250305175781,129.33811950683594,177.0399932861328,165.0211181640625,526.6031494140625,453.3800048828125,220.32000732421875,152.5,214.54397583007812
2024-08-26,226.68109130859375,411.83819580078125,126.42884063720703,175.5,165.55917358398438,519.7413330078125,454.489990234375,213.2100067138672,152.10000610351562,215.38914489746094
2024-08-27,227.5292205810547,412.1867980957031,128.26840209960938,173.1199951171875,164.0845184326172,517.7266235351562,460.6300048828125,209.2100067138672,149.8000030517578,216.38172912597656
2024-08-28,225.99261474609375,408.95977783203125,125.57905578613281,170.8000030517578,162.2611541748047,515.412841796875,464.5899963378906,205.75,147.88999938964844,217.4725799560547
2024-08-29,229.28536987304688,411.4696960449219,117.56102752685547,172.1199951171875,161.19500732421875,516.8489379882812,468.3699951171875,206.27999877929688,149.5800018310547,218.37672424316406
2024-08-30,228.49710083007812,415.4736328125,119.34059143066406,178.5,162.7892303466797,519.9307861328125,475.9200134277344,214.11000061035156,149.07000732421875,220.92202758789062
2024-09-03,222.28077697753906,407.80438232421875,107.973388671875,176.25,156.79100036621094,510.40606689453125,476.8299865722656,210.60000610351562,147.6300048828125,216.49964904785156
